path,filename,label,original_split,label_index,sha256
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(80).jpg,image(80).jpg,no_tumor,Training,2,85c8594ea52ea7c8d812d2c4565ef0aa079ab021f4936b623f64bd7878ec0c6a
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\glioma_tumor\image(36).jpg,image(36).jpg,glioma_tumor,Testing,0,05582a244b78e3ffac393d7065d5c964376667edfae1a8379a80f315163b9313
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (570).jpg,gg (570).jpg,glioma_tumor,Training,0,f6808485e27d10ed374a1cdc4f66309cda055097e3bf7bede9a1666604f5b03d
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (625).jpg,gg (625).jpg,glioma_tumor,Training,0,c008d45ee75483edda6c6b87ec7bfd53e818e0e569024173b324fbecb9453a2b
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m2 (33).jpg,m2 (33).jpg,meningioma_tumor,Training,1,a1d2df7613aa89f329f82ac6c1f51e306655d1bfcbbb97231d90543d3785c3d1
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (702).jpg,p (702).jpg,pituitary_tumor,Training,3,933dabb7739d807944d505fe002b4bfa403e430f0f6edcd2df16846d072dfa9b
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\no_tumor\image(79).jpg,image(79).jpg,no_tumor,Testing,2,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (115).jpg,p (115).jpg,pituitary_tumor,Training,3,a2c4b5ea7da50e7be24713b8de8a5533887eae285785fdc3e2bb80c4de367dca
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (458).jpg,p (458).jpg,pituitary_tumor,Training,3,f15a0a012faa87d2792c395ac5ddbbc5bc2f9af06e8a34511167dcdb2b8530fe
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\4.jpg,4.jpg,no_tumor,Training,2,7f04f0b6fd5821e19cf5a273a540df06a1f6bdcaa63bb235743e274fff825fbd
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\pituitary_tumor\image(91).jpg,image(91).jpg,pituitary_tumor,Testing,3,8d463bf588c1bc9e685df1729434a541f187054456fe244024966078fe1aef61
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m2 (29).jpg,m2 (29).jpg,meningioma_tumor,Training,1,86f3b8603fdb63339bfd2df603a7758017247f4c1e4855d353e8fe8632b86057
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (413).jpg,gg (413).jpg,glioma_tumor,Training,0,8c33371ad31399c18fe2fdc4ac56191019d795082e5eff580d91b88752e208aa
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (363).jpg,p (363).jpg,pituitary_tumor,Training,3,165a68c1a51693d8710820a79c046dd25bd8c2fcfd92f0fd3a0a76b62c1cb057
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m (89).jpg,m (89).jpg,meningioma_tumor,Training,1,ceed84105c284112a2cf2079fe7325d1b741251227cf119de7f9114e2b76b3f3
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(70).jpg,image(70).jpg,no_tumor,Training,2,b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (672).jpg,p (672).jpg,pituitary_tumor,Training,3,68fbf9942b76cad1883696e51d5d86baa5b8049af7bf3bfd8f4018f23d7ea004
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (12).jpg,gg (12).jpg,glioma_tumor,Training,0,67622cfe6c4e3b7e7316e9ed2301135858e2b19b8320eb34d59cf669e113298b
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (79).jpg,gg (79).jpg,glioma_tumor,Training,0,488a8f673441e1d9d7856f39f9528bf7e4f23e222603fa898b33dff66680a0ca
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (759).jpg,p (759).jpg,pituitary_tumor,Training,3,4984ea2d2d3b0d6d6308ab42e2e3bbbc024c116120cb72c537e3d7c3017e8f19
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (171).jpg,p (171).jpg,pituitary_tumor,Training,3,1e52268bb60aff5502ed380763af0a9e52b14f404fd638df9adfc3b146f295b5
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(107).jpg,image(107).jpg,no_tumor,Training,2,29f5011764730ed401f04b4978195c0b9fcedb005c3408f89a7586259cb1b675
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image (11).jpg,image (11).jpg,no_tumor,Training,2,94309411fb2cbd21f34fcceb3d458e987f0b38207b282efa7a190fd2aaefecd7
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (161).jpg,m3 (161).jpg,meningioma_tumor,Training,1,de229e5fb92211e2d5a2352fbe8239a4251c3f4ff5f3bf7bf3254ee0ff6b6046
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (80).jpg,p (80).jpg,pituitary_tumor,Training,3,18f9ce91ea4fc88aacee4ab5a3a82fe3f67c53395209275eaf94dd78f1cf59e8
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (90).jpg,m3 (90).jpg,meningioma_tumor,Training,1,6fb19dc4f283d82e1a19e860bc86f152135a84f4216bfee62fd9618695ed7ada
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m1(16).jpg,m1(16).jpg,meningioma_tumor,Training,1,09b9031e30e757eb6e648686f0ca412357e86895ebbc52d300d2d0a9305fd417
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\meningioma_tumor\image(109).jpg,image(109).jpg,meningioma_tumor,Testing,1,bd050c09c3c01a44d48094de9b613423722725e6af36246c60952b9f5c45c729
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (113).jpg,p (113).jpg,pituitary_tumor,Training,3,fbb38b463f3ff26342118aebac5e0ecd1e7b6cb2951f98ea7263cbc44a4c2a5d
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m (95).jpg,m (95).jpg,meningioma_tumor,Training,1,bc8b26c6d0fde2bf13efd69f6fda7ac1a104c4eea4925ebb171ae732e0cc5b41
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (505).jpg,p (505).jpg,pituitary_tumor,Training,3,a515eb4a3a7280bac413978c9211ccef641587d1c328a9bf6422be1f6639f13b
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(265).jpg,image(265).jpg,no_tumor,Training,2,dd4ddc577d69ed2b40ac77e48195ea19bedf7fd3e7c65a37c806e2d0e29f86f5
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (343).jpg,gg (343).jpg,glioma_tumor,Training,0,ad571c1f7275071138625e2d225e03adf29b7bb8ec2f0f00ad4524291f1b3788
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (778).jpg,gg (778).jpg,glioma_tumor,Training,0,7ba05d4c12d45dd2075150556b31ae695923af203dee102db060f9d33c1559a1
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (327).jpg,p (327).jpg,pituitary_tumor,Training,3,0a7449717c1352419403dfb54d64a7a0ee57853ca104902308f8bb1fa4633564
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (75).jpg,m3 (75).jpg,meningioma_tumor,Training,1,53861693dba13855d104d3959d8e6221a494f4db4381cb4bda55364a1d2537bb
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (443).jpg,gg (443).jpg,glioma_tumor,Training,0,f00f22ae21103a583210f9a4f98267fa197343abb95fb0f800bde1ae157a2c56
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (404).jpg,p (404).jpg,pituitary_tumor,Training,3,7b0bc7ee320f1724100bfaa1484d63eceb50b02b5802a672532f79c1b56159a8
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(103).jpg,image(103).jpg,no_tumor,Training,2,23794834130a37699051efa29c29b9af12ae94b6a65d3957d7f9ad667f9bdf0f
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m1(10).jpg,m1(10).jpg,meningioma_tumor,Training,1,69c1c453795ef46d2c171bafe4d4af47b0f059026d3e231227668cd7c8928068
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (790).jpg,p (790).jpg,pituitary_tumor,Training,3,3275c3825fe6ea7a94d7e958cf4fa15d0d3cf0337258abc843195bd9600b4bc0
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (489).jpg,gg (489).jpg,glioma_tumor,Training,0,c5e517b2f419b8bfd421e87aa7f2daa0321377b6b739fde92aa086bd9666d8e6
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\no_tumor\image(77).jpg,image(77).jpg,no_tumor,Testing,2,4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m (18).jpg,m (18).jpg,meningioma_tumor,Training,1,20ed864b4c9620f044eb92e965bb44418cc0e34fc0514b6887407570fa32d3e8
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\pituitary_tumor\image(19).jpg,image(19).jpg,pituitary_tumor,Testing,3,ad94e2ae69c36712cf7ee4f8829c2f5edd598699ee2863985fe6f700817a98ea
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(166).jpg,image(166).jpg,no_tumor,Training,2,ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (745).jpg,p (745).jpg,pituitary_tumor,Training,3,2f3b185281bed2040e6c8271948be9066b6a590acabf3dcedcb46992b2c5365f
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\glioma_tumor\image(43).jpg,image(43).jpg,glioma_tumor,Testing,0,3d27a95ad70b6a8bc6e25391c4f49e9ad81d978d778edb87063122c9df9b33b0
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m (108).jpg,m (108).jpg,meningioma_tumor,Training,1,6a64332d2613627eaee146b462e3870b88d0c397db5479d6b5139f421fd2f8b9
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (126).jpg,m3 (126).jpg,meningioma_tumor,Training,1,f66da3f36e67589ec865f439cf26218191ddff2675d049f21daef8ef5ba776b2
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\no_tumor\image(97).jpg,image(97).jpg,no_tumor,Testing,2,53765f8fc313f7684b0df4547a89e27ecae20ae66c60ee26318fc9f1a301de8d
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (262).jpg,p (262).jpg,pituitary_tumor,Training,3,3d1b5702ebfbdfd3c460b5d0cc82c2816026bf68197313ed2a2635c3e4b30c6c
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (311).jpg,gg (311).jpg,glioma_tumor,Training,0,ad678673c2906fe0975dee23e1d5a5bcd21332c5b6099ae4b44e2e7ddfa59dc3
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (291).jpg,gg (291).jpg,glioma_tumor,Training,0,87cf5e4f7dcce6d49e96ce6e85cda414c9157471e25d3601a9160be6b8ceef23
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m2 (166).jpg,m2 (166).jpg,meningioma_tumor,Training,1,9feae5095fdfc732d28df5646b630a750ec7e846db237766220e9347b22332ff
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (328).jpg,p (328).jpg,pituitary_tumor,Training,3,a621d023075294efa0c20daa710bb9ce0582e5c3e5b003a6da26f889711572dc
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(61).jpg,image(61).jpg,no_tumor,Training,2,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\glioma_tumor\image(3).jpg,image(3).jpg,glioma_tumor,Testing,0,9c20281ccdd53888d2ebcecc9c71521ed2431500eb4448e1b63465c050a0e59f
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (137).jpg,m3 (137).jpg,meningioma_tumor,Training,1,4ed8a3836b0f4f7f8b8064bd63f5d53759a758b8b9092886bcdf42047ff50470
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (240).jpg,gg (240).jpg,glioma_tumor,Training,0,aff6d44c0d21dd5488b02ff2237a2a4cfca28ac410bf026f556756383852c076
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (484).jpg,gg (484).jpg,glioma_tumor,Training,0,b28ebe80454818c55fc8568b7e4e0e66800e7c84f0564635d431385542a5105b
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (331).jpg,p (331).jpg,pituitary_tumor,Training,3,3e4b037418a95624d7b9b553bcfac3f2b6abc36c5c29e49e6457a3a65301c673
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (74).jpg,m3 (74).jpg,meningioma_tumor,Training,1,91fe3dfb8b8d06839b9bc7dffa4249000f39fa6be2fbf768b2d119be4ccd547b
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m2 (71).jpg,m2 (71).jpg,meningioma_tumor,Training,1,8fe41f7d5c06de536979dc0d092f6f74f9ebdea2cce9ac43c20043e41abb6c42
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (447).jpg,gg (447).jpg,glioma_tumor,Training,0,8cac95db4fde8cb66876a16de4119a3d1de0f57b22dc7e26f33339267b50ea42
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (820).jpg,gg (820).jpg,glioma_tumor,Training,0,57d4e24d04f8e9adf5ffbb28a2dcdb782d4bc21eb0c138a491177db8996bb4bd
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (529).jpg,gg (529).jpg,glioma_tumor,Training,0,f33d1407fa3e6848da5cdfb18879176e3adf983ba7bbbe2043f20cf3af21a995
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (659).jpg,p (659).jpg,pituitary_tumor,Training,3,535de7eda579869cc1c1bbba650b32a4067b9868f20c24bc219c7c036d478297
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\meningioma_tumor\image(52).jpg,image(52).jpg,meningioma_tumor,Testing,1,6a86bd97e2f696c93ab917bef8d9bf7ed7d151237e3bc437aedb265b793c0697
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\no_tumor\image(37).jpg,image(37).jpg,no_tumor,Testing,2,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (296).jpg,gg (296).jpg,glioma_tumor,Training,0,cc72bdbe5b14b0ec86d1b240a5c02a2ad437c4ef27f9463448c101caa845352f
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (581).jpg,gg (581).jpg,glioma_tumor,Training,0,d3919a620ad5aee91a2f2991fcb5c4c6d21fc30aafca09cc8e9768bc0dc10f28
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\no_tumor\image(126).jpg,image(126).jpg,no_tumor,Training,2,12778e04e10e5dc40ea8cbf15f4559888e71de3e9aa530037a5520f279fec262
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (413).jpg,p (413).jpg,pituitary_tumor,Training,3,18c55f319af9fcbf7d6d2300e9f0ba4daadabc891614a8aa227fde26c9c4d909
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (114).jpg,p (114).jpg,pituitary_tumor,Training,3,612883797d661e00d1de5b584acd319684e96e687aec5182fec5021c1d2debf6
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m2 (130).jpg,m2 (130).jpg,meningioma_tumor,Training,1,c5d685209c7bcf9ae04c9aabe88c23c1c455f94682b48fdd24c61f72eb7eb10e
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (304).jpg,gg (304).jpg,glioma_tumor,Training,0,c4816b8570228e8f92e41f8fafe01b750e6c1a7c0c2face8b7493a14f99c6470
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m3 (26).jpg,m3 (26).jpg,meningioma_tumor,Training,1,a275f5f3088a7f7021db108bb59404593f36e42cfd2687fbb4a6a219057879dd
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (662).jpg,p (662).jpg,pituitary_tumor,Training,3,72274e133fc0dd456b714c7df073f130b650e0aeec2dfe8e5c0d3ce05cc1436a
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (284).jpg,p (284).jpg,pituitary_tumor,Training,3,ec1613b2f8e28abc1327eee31b6b4decb83d15f97422c9fcbcacd2fd1c4b3714
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\no_tumor\image(104).jpg,image(104).jpg,no_tumor,Testing,2,49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m2 (72).jpg,m2 (72).jpg,meningioma_tumor,Training,1,c2d05ab1e5004bb89eeb504142bde7ed21daaa386c9dac17f8f9a21d91f2ec89
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (208).jpg,p (208).jpg,pituitary_tumor,Training,3,59d337700c5185898453a717e791fb93403609f150138c2016976b990752f535
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\meningioma_tumor\m1(40).jpg,m1(40).jpg,meningioma_tumor,Training,1,cb8684939f89f31e88e071115567018ab57a5f0451ef95569a6d34ed22e7c576
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\glioma_tumor\gg (644).jpg,gg (644).jpg,glioma_tumor,Training,0,2bef45e6cdda30b99a184cc4c70cab3af7f3bdcd76d41c7517f67e5515a7da3f
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (646).jpg,p (646).jpg,pituitary_tumor,Training,3,8101c9db813f501b561195e9baf1324c1b736c44df5499b8c223b25030b7970d
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (673).jpg,p (673).jpg,pituitary_tumor,Training,3,3ec6dd3125cf6f2ea0bff149b4dfc1dad7852652ec8f48eda58d1b9a57a40ce4
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\glioma_tumor\image(88).jpg,image(88).jpg,glioma_tumor,Testing,0,d52c78378cafd933985f96a0dec2f6ed04030369c84ef682500a782605fac594
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Testing\no_tumor\image(86).jpg,image(86).jpg,no_tumor,Testing,2,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388
C:\Users\ransi\Documents\AA  SLIIT\Y2S1\IT2011 AIML\My First AI Project\EfficientNetB3_Project\data\brain_tumor_mri\Training\pituitary_tumor\p (291).jpg,p (291).jpg,pituitary_tumor,Training,3,86a29a42c81f4204cac89a9915aeff2e19225b346261ea1f6b8917fbf5d038d7
